spam,"1.33% p.a
LOWEST R@TE
EMI Calculation
1-300K Av@ilable
30K*60mth=533
50k*60mth=888
100K*84mth=1301
Whats.Apps=>8107 1851
Here Apply=>(bit.ly/MatthewYap)"
spam,"Montly Repaymant
5k-450x12mth

10k-460x24

20k-480x48

50k-1000x60

100k-2000x60

Raymond Whatsapp:https://Raymond6.wasap.my"
spam,"Montly Repaymant
5k-450x12mth

10k-460x24

20k-480x48

50k-1000x60

100k-2000x60

Raymond Whatsapp:https://Raymond6.wasap.my"
spam,"Hi regarding Online Betting, live casino n
soccer acc ready now, tks for choosing our
company as ur first choice.
Easy TopUp, Easy CashOut
Max 83016425"
spam,"RAY
Personal L.o.a.n
Reliable 30mins Fast Approval
10Kx48 Mth=229
20Kx60 Mth=400
50Kx60 Mth=1000
100Kx60 Mth=2000
Find Me=http://bit.ly/3edior"
spam,"MARK here, COVID Looking for funds? Take $850/Clear $1000 up to 75K! NO ANY FEES!! Via WhatsApp Link https://Easy1L0an.wasap.my Or WECHAT ID Best1Credit UN/SUB"
spam,"NO DEPOSIT
Football & NBA Betting
Live casino & Slot game

Weekly Settlement
Weekly Rebate 
Enjoy 1 on 1 servicing
Standard game choice

wa.me/6583692072"
spam,"Phase 2. Amazon Alliance is Hiring now. Get your phone and start to earn 300-800 SGD daily. For more info, please click on the link : wa.me/6588101292"
spam,"ACCEPT L0CAL & WP
L.0.A.N 0FFER
lNTEREST 1.11%
N0 UPFR0NT/FAST APPR0VAL
10k x 60M=175
30k x 60M=527
50K x 60M=879
Whats.App=81600362
bit.ly/HenryKwah"
spam,"Tough ?
We Are Here To Help!
BUSlNESS/PERS0NAL LO.AN
Fast Approval
SPeciAL ProM0!
licensed and Legal!
100k*60M=1759
Whats.App=81770140
bit.ly/HenryKwah"
spam,"WP/SP,EP,PR/SG NRIC
Low Interest 2.22% Fast Approved
10k 60mth ~$185
30k 60mth~$555
50k 60mth~$925
80k 60mth~$1481
http://bit.ly/JevinOng"
spam,"<ADV>Congrats, Jun Ming! Your exclusive GSS voucher is ready for download. Simply redeem at https://t1.sg/FlPp for your Free Facial & Skincare Set. Valid till 7 July. T&Cs. UNSUB promo@sg.apmarketingap.com"
spam,"Bet With Us Now!

Sportsbet, Online Live Casino, Horse Racing, Slot
Welcome Bonus
Weekly Rebate
Daily Wdrawal

Call / SMS Zac 84027830"
spam,"Super Credit
1Hour Take Cash
SG/PR/WP/MY
CALL/SMS/WHATSAPP"
spam,"Hi Bro you wanna try it luck?
*0 Deposit (Weekly)
*30% Bonus (cash acct)

*Soccer
*Live Casino
*E-Sport
*Slot

Join :
wa.me/+6582035489
wa.me/+6582035463"
spam,"From Wealth Mentors: Top Persuasion Guru, JOEL BAUER is back to Singapore and Malaysia for a limited free 1-day workshop. Last time we did this, we had to turn people away by 09:20 AM as the venue was full house. We have limited seats now! Check your inbox TODAY on how to get your SPONSORED ticket."
spam,"Up to 30% Welcome Bonus & 10% Topup Bonus
DailyCash or Credit Acc

-All Kind of Sports
-Slots,Baccarat,Dice
-Horse Racing

WhatsApp Us:
wa.me/6598936038"
spam,"David Lee
Personal L.o.a.n
Reliable 30mins Fast Approval
10Kx59 Mth=190
20Kx59 Mth=380
50Kx59 Mth=930
100Kx59 Mth=1850
Find Me=https://bit.ly/2UlwbzZ"
spam,"Hi bro. New year promo for online casino,soccer, horse racing
Weekly settlement
Play safe and fast 
Press the link below to contact 
wasap.my/6581410989"
spam,"Hi,still rmb me?Im doing online
betting agent now.For sports I
have CMD & IGK.I also have live
casino & horse.Let me know if u
keen,Tks.
WhatsApp:
Edy@86978104"
spam,"Dear customer, your Free Trial VAS - Entertainment Plus OTT (MOB) (12 mths) service terminates automatically on 19/12/2020. To continue this service, reply 'Y'."
spam,"Dear customer, your Free Trial VAS - Entertainment Plus OTT (MOB) (12 mths) service terminates automatically on 19/12/2020. To continue this service, reply 'Y'."
spam,"Wealth Mentors:JOEL BAUER IS BACK TO SG (26Feb & 1Mar) with a BRAND NEW ""Design Your Destiny 2.0"".Get Your Free ticket now! www.WealthMentors.com/JoelBauer
Check your email for details or Call +6531590996"
spam,"BEST ODD 2020
Welcome bonus 20-30%
Rebate higher than 5-20%
Cash/Credit Acct Avail for:

>Soccer
>LiveCasino,Slot
>Horse Race
>0 Deposit

Wa.me/6581498136 Andy"
spam,"$500 Credit Non deposit
Weekly Settlement

Football Bet_Online Casino
Live Casino_Slot Games 
4D & Toto*  All in 1

WhatsApp Now
wa.me/6583312781"
spam,"Enjoy live stream on our sport acc in advance apps! Sigh up now for free credit with min top up! All acc A odd.Daily withdraw & hp betting ava now!
sam 86169839"
spam,"2021 BEST OFFER
Pers0nal&Bus1ness L.o.a.n
10Kx59 Mth=190
50Kx59 Mth=930
100Kx59 Mth=1850
WhaTsApp 98819329
Wat,sap link.
 www.u30.biz/l/Kt3l"
spam,"HI ALVIN HERE 
PROMOTION NOW
LOW INTEREST 8%-10%
5K 450*12 MTHS
10K 300*36 MTHS
30K 900*36 MTHS
50K 1500*36 MTHS
WHATSAPP ME 85525159
UN/UNSUB"
spam,"MWA Capital Pte. Ltd.
PR0M0 1.11% lnstall.ment
No UPFR0NT PAY.MENT
10K*60Mth=185
50K*60Mth=925
100K*60Mth=1850
WhatsApp=83031766Kenny Poh
http://bit.ly/KennyPoh"
spam,"EuropeanCup
World Cup Qualifiers 2022!!

Casino&Soccer mix all in one web

WhatsApp Me +65 82308142
Register BETTING Account 

Rebate up to 50%"
spam,"Credit Master Pte Ltd

Hi!Jack here!We are provide personal&consolidation loans and more plans from $500-100K up to 84mths!

CONTACT: wa.me/6582292215

82292215"
spam,"Hi, Interested In Online Betting
> 4D
> Live Casino 
bonus 10%-50%
> Sportsbook

0 deposit (T&C applied)

I'd be happy to help
WhatsApp : wa.me/6594834377 
Alex"
spam,"I heard you're looking for 4d & Live Casino 
bonus 10%-50%
Or 
Sportsbook
0 deposit (T&C applied)

I'd be happy to help
WhatsApp : wa.me/6594834377 
Alex"
spam,"Your Financial Assistant
wa.me/6585521185
2.22% Per Annum
10K*60mth=185
30K*60mth=555
50K*60mth=925
100K*84mth=1375
More Info=>
bit.ly/JevinOng"
spam,"Personal/Biznes Ioan 0ffer
Amt Up To 500K
Monthly R@TE 3.33% P.A
10k*60Mth=195
50k*60Mth=972
100k*60Mth=1944
Whats.App:81642433 Alan
bit.ly/AlanKhoo"
spam,"SGP Credit
Personal Loan 
Business Loan
1K To 400K Monthly

Get Promotion Rate Click The Link 
https://bit.ly/3qGyloj

Whatapps Apply: 8130 9150
Vincent"
spam,"bro you wanna try it luck?
0 deposit for Weekly acc
30% bonus for Cash acc

*Soccer
*Live Casino
*Slot Games

Press Link to Contact :
wa.me/+6591610809"
spam,"Peter Here ! I Will Solve your problems ~ monthly 
instand appoval,easy appoval Call & Ws : 85873066
https://Peter32.wasap.my"
spam,"Licensed Loan Service

Business loan10k~500K

Personal loan 1k~50k

Wp,Ep,Sp 50K

Whatspp+65 82307398

Click Below Link Apply Promotion
https://bit.ly/350QSUJ"
spam,"BEST ODD 2021
Welcome Bonus 20-30%
Rebate higher than 5-20 %
Cash/Credit Acc Avail For:

>Soccer
>Slot,Live Casino
>Horse Race
>0 Deposit

Wa.me/6581498136 Andy"
spam,"1.33% p.a
LOWEST R@TE
EMI Calculation
1-300K Av@ilable
30K*60mth=533
50k*60mth=888
100K*84mth=1301
Whats.Apps=>8107 1851
Here Apply=>(bit.ly/MatthewYap)"
spam,"Montly Repaymant
5k-450x12mth

10k-460x24

20k-480x48

50k-1000x60

100k-2000x60

Raymond Whatsapp:https://Raymond6.wasap.my"
spam,"Montly Repaymant
5k-450x12mth

10k-460x24

20k-480x48

50k-1000x60

100k-2000x60

Raymond Whatsapp:https://Raymond6.wasap.my"
spam,"Hi regarding Online Betting, live casino n
soccer acc ready now, tks for choosing our
company as ur first choice.
Easy TopUp, Easy CashOut
Max 83016425"
spam,"RAY
Personal L.o.a.n
Reliable 30mins Fast Approval
10Kx48 Mth=229
20Kx60 Mth=400
50Kx60 Mth=1000
100Kx60 Mth=2000
Find Me=http://bit.ly/3edior"
spam,"MARK here, COVID Looking for funds? Take $850/Clear $1000 up to 75K! NO ANY FEES!! Via WhatsApp Link https://Easy1L0an.wasap.my Or WECHAT ID Best1Credit UN/SUB"
spam,"NO DEPOSIT
Football & NBA Betting
Live casino & Slot game

Weekly Settlement
Weekly Rebate 
Enjoy 1 on 1 servicing
Standard game choice

wa.me/6583692072"
spam,"Phase 2. Amazon Alliance is Hiring now. Get your phone and start to earn 300-800 SGD daily. For more info, please click on the link : wa.me/6588101292"
spam,"ACCEPT L0CAL & WP
L.0.A.N 0FFER
lNTEREST 1.11%
N0 UPFR0NT/FAST APPR0VAL
10k x 60M=175
30k x 60M=527
50K x 60M=879
Whats.App=81600362
bit.ly/HenryKwah"
spam,"Tough ?
We Are Here To Help!
BUSlNESS/PERS0NAL LO.AN
Fast Approval
SPeciAL ProM0!
licensed and Legal!
100k*60M=1759
Whats.App=81770140
bit.ly/HenryKwah"
spam,"WP/SP,EP,PR/SG NRIC
Low Interest 2.22% Fast Approved
10k 60mth ~$185
30k 60mth~$555
50k 60mth~$925
80k 60mth~$1481
http://bit.ly/JevinOng"
spam,"<ADV>Congrats, Jun Ming! Your exclusive GSS voucher is ready for download. Simply redeem at https://t1.sg/FlPp for your Free Facial & Skincare Set. Valid till 7 July. T&Cs. UNSUB promo@sg.apmarketingap.com"
spam,"Bet With Us Now!

Sportsbet, Online Live Casino, Horse Racing, Slot
Welcome Bonus
Weekly Rebate
Daily Wdrawal

Call / SMS Zac 84027830"
spam,"Super Credit
1Hour Take Cash
SG/PR/WP/MY
CALL/SMS/WHATSAPP"
spam,"Hi Bro you wanna try it luck?
*0 Deposit (Weekly)
*30% Bonus (cash acct)

*Soccer
*Live Casino
*E-Sport
*Slot

Join :
wa.me/+6582035489
wa.me/+6582035463"
spam,"From Wealth Mentors: Top Persuasion Guru, JOEL BAUER is back to Singapore and Malaysia for a limited free 1-day workshop. Last time we did this, we had to turn people away by 09:20 AM as the venue was full house. We have limited seats now! Check your inbox TODAY on how to get your SPONSORED ticket."
spam,"Up to 30% Welcome Bonus & 10% Topup Bonus
DailyCash or Credit Acc

-All Kind of Sports
-Slots,Baccarat,Dice
-Horse Racing

WhatsApp Us:
wa.me/6598936038"
spam,"David Lee
Personal L.o.a.n
Reliable 30mins Fast Approval
10Kx59 Mth=190
20Kx59 Mth=380
50Kx59 Mth=930
100Kx59 Mth=1850
Find Me=https://bit.ly/2UlwbzZ"
spam,"Hi bro. New year promo for online casino,soccer, horse racing
Weekly settlement
Play safe and fast 
Press the link below to contact 
wasap.my/6581410989"
spam,"Hi,still rmb me?Im doing online
betting agent now.For sports I
have CMD & IGK.I also have live
casino & horse.Let me know if u
keen,Tks.
WhatsApp:
Edy@86978104"
spam,"Dear customer, your Free Trial VAS - Entertainment Plus OTT (MOB) (12 mths) service terminates automatically on 19/12/2020. To continue this service, reply 'Y'."
spam,"Dear customer, your Free Trial VAS - Entertainment Plus OTT (MOB) (12 mths) service terminates automatically on 19/12/2020. To continue this service, reply 'Y'."
spam,"Wealth Mentors:JOEL BAUER IS BACK TO SG (26Feb & 1Mar) with a BRAND NEW ""Design Your Destiny 2.0"".Get Your Free ticket now! www.WealthMentors.com/JoelBauer
Check your email for details or Call +6531590996"
spam,"BEST ODD 2020
Welcome bonus 20-30%
Rebate higher than 5-20%
Cash/Credit Acct Avail for:

>Soccer
>LiveCasino,Slot
>Horse Race
>0 Deposit

Wa.me/6581498136 Andy"
spam,"$500 Credit Non deposit
Weekly Settlement

Football Bet_Online Casino
Live Casino_Slot Games 
4D & Toto*  All in 1

WhatsApp Now
wa.me/6583312781"
